catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HD 142983,*  48 Lib,239.5473677093554,-14.279355863636946,-13.843,-16.271,7.154,0.1218,Be*,B5IIIp_sh,-25.01,1.58,4.87,
HD 101431,* omi Hya,175.0532896415775,-34.74465833354389,-43.738,-1.364,7.0864,0.1161,*,B9V,5.9,2.0,4.7,
HD 117287,V* R Hya,202.42825066102745,-23.28131989694222,-54.213,11.794,6.7355,0.4635,Mi*,M6-9e,-10.0,0.6,4.97,
HD 108767,* del Crv,187.46606318416664,-16.515431261666667,-209.276,-139.184,38.06,0.3996,PM*,A0IV(n)kB9,13.9,2.3,2.94,NAME Algorab
HD 109387,* kap Dra,188.37059715356,69.78823885895,-58.571,10.11,7.0093,0.2984,Be*,B6IIIe,-12.0,0.3,3.89,
HD 115659,* gam Hya,199.73040703832623,-23.171514006915,67.956,-44.299,25.5286,0.2706,SB*,G8IIIa,-4.861,0.0002,3.0,
HD 120324,* mu. Cen,207.40411953020495,-42.47373340873611,-23.04,-18.361,7.3269,0.516,Be*,B2Vnpe,9.2,2.7,3.43,
HD 134481,* kap Lup,227.98363863277,-48.73782498753,-97.126,-48.849,17.5888,0.2299,Be*,B9.5Vne,23.5,1.14,3.7,
HD  93813,* nu. Hya,162.4062010556029,-16.193647060365556,92.912,199.642,23.794,0.1695,PM*,K1.5IIIHdel-0.5,-1.37,0.25,3.11,
HD 147700,* psi Oph,246.02574060841243,-20.03732005239416,-25.56,-46.378,16.8204,0.1617,PM*,K0-II-III,-1.63,0.14,4.5,
HD 150450,*  42 Her,249.68685420527,48.92834232506,-48.049,26.315,7.7288,0.0962,PM*,M2III,-55.567,0.0011,4.9,
HD 165341,*  70 Oph,271.363688269495,2.5000988299620857,124.16,-962.82,196.72,0.83,SB*,K0-V,-5.8,0.0002,4.03,
HD  93030,* tet Car,160.73917486416664,-64.39445022111111,-18.36,12.03,7.16,0.21,SB*,B0Vp,459.7,0.12,2.76,
HD 145328,* tau CrB,242.2429538510379,36.490870568733335,-59.431,332.28,29.0217,0.1275,PM*,K1-III-IV,-20.0107,0.00515,4.73,
HD 118716,* eps Cen,204.9719072309024,-53.466391146089,-15.3,-11.72,7.63,0.48,bC*,B1III,3.0,2.0,2.3,
HD 130952,*  11 Lib,222.75446675218163,-2.29915029439,89.935,-124.303,15.1361,0.2117,PM*,K0III/IV,83.571,0.0004,4.94,
HD 136664,* phi02 Lup,230.7889609843454,-36.85848830557861,-18.465,-20.415,6.4855,0.2247,*,B4V,0.8,2.7,4.54,
HD 142669,* rho Sco,239.2211550001904,-29.21407444355972,-17.026,-23.657,7.3218,0.2946,SB*,B2IV-V,-0.4,5.0,3.86,
HD 110304,* gam Cen,190.37933367081536,-48.959871515023295,-185.72,5.79,25.06,0.28,**,A1IV+A0IV,-5.5,1.78,2.17,
HD 113791,* ksi02 Cen,196.72766418042875,-49.90624642011722,-27.118,-12.808,6.7962,0.1797,SB*,B3V,14.3,0.9,4.27,
HD 113791A,* ksi02 Cen,196.72766418042875,-49.90624642011722,-27.118,-12.808,6.7962,0.1797,SB*,B3V,14.3,0.9,4.27,
HD 125162,* lam Boo,214.0959100349329,46.08830429435917,-187.698,159.309,32.5885,0.141,dS*,A0Va_lB,-1.66,0.32,4.18,
HD 125932,* k Hya,215.77405781325,-27.754017252160004,-202.484,-117.094,19.0593,0.1719,PM*,K4III,20.5,0.2,4.75,
HD 129712,*  34 Boo,220.85567727263,26.527853383836117,-13.54,-15.919,5.5124,0.1415,LP*,M3-III,5.6,0.49,4.79,
HD 130694,* E Hya,222.57211788284,-27.96036123105,-238.58,-62.451,10.8024,0.4036,PM*,K2.5IIIbFe-1:,-8.7,1.5,4.41,
HD 111915,* e Cen,193.2787763716917,-48.94331288258333,-79.45,-24.729,10.3334,0.1686,PM*,K3/4III,-2.4,1.6,4.33,
HD 119228,*  83 UMa,205.1844697399329,54.6816350097275,-19.418,-10.63,5.5963,0.1399,LP*,M2III,-18.61,0.2,4.66,
HD 120315,* eta UMa,206.88515734206297,49.31326672942533,-121.17,-14.91,31.38,0.24,PM*,B3V,-13.4,0.6,1.86,NAME Alkaid
HD 120315,* eta UMa,206.88515734206297,49.31326672942533,-121.17,-14.91,31.38,0.24,PM*,B3V,-13.4,0.6,1.86,NAME Alcaid
HD 121263,* zet Cen,208.884940198572,-47.28837451101241,-57.37,-44.55,8.54,0.13,SB*,B2.5IV,6.5,2.0,2.55,
HD 125288,* v Cen,215.08142780986412,-56.38649549140083,-9.437,-7.543,2.2511,0.1792,*,B5II,4.2,2.0,4.35,
HD 128621,* alf Cen B,219.8960962898728,-60.83752756558407,-3614.39,802.98,742.12,1.4,PM*,K1V,-22.586,0.0001,1.33,NAME Toliman
HD 130841,* alf02 Lib,222.7196378915803,-16.041776519834446,-105.68,-68.4,43.03,0.19,SB*,kA2hA5mA4IV-V,-10.0,5.0,2.75,NAME Zubenelgenubi
HD 137909,* bet CrB,231.95730858154164,29.10569295567611,-202.069,92.412,27.9256,0.9703,a2*,F2VpSrCrEuSi,-26.9,0.2,3.68,NAME Nusakan
HD  95689,* alf UMa,165.9319646738126,61.75103468781823,-134.11,-34.7,26.54,0.48,**,G9III+A7.5,-9.4,0.3,1.79,NAME Dubhe
HD  96833,* psi UMa,167.41586789931586,44.49848775473417,-62.62,-27.778,23.2272,0.2513,PM*,K1III,-3.39,0.14,3.01,
HD 110411,* rho Vir,190.47107061462,10.2356257137,81.912,-90.323,25.6921,0.1242,dS*,A0Va_lB,1.6,2.0,4.88,
HD 129972,* omi Boo,221.3102522575375,16.964276615643886,-59.581,-52.524,12.6814,0.1385,PM*,G8.5III,-9.26,0.13,4.6,
HD 132058,* bet Lup,224.6330223498344,-43.13396384896446,-35.78,-39.83,8.52,0.18,**,B2IV,0.2,0.9,2.68,
HD 141992,* rho Ser,237.8162886463545,20.977920432955003,-53.507,17.999,8.0776,0.123,PM*,K4.5III,-61.96,0.21,4.78,
HD 143118,* eta Lup,240.03053298351492,-38.39670506249139,-17.593,-27.256,7.5942,0.4322,bC?,B2.5IV,1.0,3.8,3.41,
HD 108907,*   4 Dra,187.52775831911,69.2011039547,-57.311,-50.365,5.7233,0.188,SB*,M3+IIIa,-15.8,0.3,4.95,
HD 141513,* mu. Ser,237.40502901603867,-3.430204380209997,-100.28,-25.99,19.23,0.38,**,B9.5III,-9.4,2.0,3.53,
HD 147547,* gam Her,245.4800609282779,19.153128540107776,-47.283,43.139,16.867,0.1414,PM*,A9IIIbn,-30.73,0.35,3.76,
HD 105382,HD 105382,182.02175944333,-50.66127095876,-32.587,-11.55,9.1857,0.1923,Be*,B5V,16.5,1.78,4.47,
HD 115892,* iot Cen,200.1492200650396,-36.712304581225,-339.615,-82.181,56.0571,1.1147,PM*,kA1.5hA3mA3Va,0.1,0.6,2.73,
HD 124850,* iot Vir,214.0036178170021,-6.000547078703056,-26.606,-414.866,45.4014,0.2858,PM*,F7III,12.079,0.0007,4.08,NAME Syrma
HD 125823,* a Cen,215.75932801672624,-39.51181793325,-24.421,-20.696,8.3287,0.1804,*,B2V,5.885,0.0011,4.42,
HD 127665,* rho Boo,217.9574555385208,30.371436570076384,-100.531,119.87,19.855,0.1587,PM*,K3-III,-13.57,0.19,3.59,
HD 145366,* del01 Aps,245.08667298220664,-78.69574842204916,-9.678,-37.147,5.2508,0.1942,LP?,M4III,-12.0,2.0,4.68,
HD 159975,* mu. Oph,264.4613048316225,-8.118771748269722,-10.749,-21.285,5.0056,0.1264,*,B8II((Mn)),-19.89,0.6,4.62,
HD 161797,* mu.01 Her,266.61478040032705,27.720711383034715,-312.087,-773.179,119.9248,0.1543,**,G5IV,-17.78,0.03,3.42,
HD 161797A,* mu.01 Her,266.61478040032705,27.720711383034715,-312.087,-773.179,119.9248,0.1543,**,G5IV,-17.78,0.03,3.42,
HD 125161,* iot Boo,214.0413740117,51.36723019546999,-149.277,89.135,33.8856,0.082,dS*,A7V,-18.7,2.0,4.75,
HD 147165,* sig Sco,245.29714880583333,-25.592792076666665,-10.6,-16.28,4.68,0.6,bC*,B1III+B1:V,-0.4,0.9,2.89,NAME Alniyat
HD 149757,* zet Oph,249.2897502448742,-10.56708603964,10.465,24.742,7.4088,0.6596,Be*,O9.2IVnn,-9.0,5.5,2.56,
HD 155763,* zet Dra,257.1966155398917,65.71464532697362,-16.55,32.757,7.8274,0.5476,**,B8III,-19.2,0.2,3.17,NAME Aldhibah
HD 163993,* ksi Her,269.44119030886577,29.24787944585528,81.919,-18.962,23.8544,0.1068,LP*,G8.5III,-1.756,0.0013,3.7,
HD 120323,* g Cen,207.3613413833062,-34.45077353097945,-45.332,-60.067,15.8468,0.9126,LP*,M5-III:,40.7,0.7,4.19,
HD 122223,* ups02 Cen,210.43127903188,-45.60340960604,4.873,-17.824,4.9056,0.453,SB*,F7II/III,-0.5,2.0,4.33,
HD 128620,* alf Cen A,219.9020583317077,-60.83399268831004,-3679.25,473.67,742.12,1.4,PM*,G2V,-15.252,0.167,0.01,NAME Rigel Kentaurus
HD 128620,* alf Cen A,219.9020583317077,-60.83399268831004,-3679.25,473.67,742.12,1.4,PM*,G2V,-15.252,0.167,0.01,NAME Rigil Kentaurus
HD 149038,* mu. Nor,248.52091401572372,-44.04531127887388,0.865,-2.985,1.0967,0.1007,s*b,O9.7Iab,4.1,1.5,4.94,
HD 118098,* zet Vir,203.67329732803,-0.59581641612,-276.903,44.621,43.7467,0.333,PM*,A2Van,-13.2,2.0,3.38,NAME Heze
HD 119756,* i Cen,206.4218497442092,-33.04371697217305,-462.182,-146.513,51.9074,0.2259,SB*,F2V,-21.5,0.6,4.23,
HD 127762,* gam Boo,218.0194653313254,38.3082480800211,-114.344,151.788,37.9125,0.255,dS*,A7IV+(n),-32.4,1.0,3.02,NAME Seginus
HD 138716,*  37 Lib,233.54459368393248,-10.06453270847,307.347,-234.595,34.3608,0.1285,PM*,K1III-IV,48.892,0.0004,4.62,
HD 144608,* ome02 Sco,241.8513625582242,-20.86876443178473,42.337,-45.086,11.1539,0.1554,PM*,G4II-III,-4.46,0.13,4.33,
HD 148478,* alf Sco,247.3519154198264,-26.432002611950832,-12.11,-23.3,5.89,1.0,s*r,M1.5Iab+B2Vn,-3.5,0.8,0.91,NAME Antares
HD 149161,* h Her,248.1512165788667,11.488041151238058,-178.695,-79.223,8.9523,0.1454,PM*,K4.5III,-27.8,0.1,4.85,
HD 153210,* kap Oph,254.4170729283867,9.375029020125002,-292.638,-9.948,37.1125,0.2041,LP?,K2III,-55.821,0.0008,3.2,
HD 121790,* ups01 Cen,209.66978618791669,-44.80358582416666,-27.51,-22.44,7.63,0.16,Pu*,B2IV-V,4.8,2.0,3.87,
HD 128898,* alf Cir,220.62675271705453,-64.97513301263639,-193.169,-234.982,60.993,0.226,a2*,A7VpSrCrEu,7.099,0.0006,3.19,
HD 133208,* bet Boo,225.48650960185543,40.39056857046112,-40.708,-30.168,13.878,0.131,PM*,G8IIIaFe-0.5,-18.4,0.16,3.52,NAME Nekkar
HD 146051,* del Oph,243.5864125911492,-3.6943257851008338,-45.34,-144.433,20.4113,0.54,PM*,M0.5III,-18.7841,0.002391,2.75,NAME Yed Prior
HD 148387,* eta Dra,245.997859702,61.51420976085001,-16.394,57.094,35.7163,0.2829,PM*,G8-IIIab,-14.734,0.0003,2.74,
HD 153808,* eps Her,255.0723889947846,30.92640422606028,-47.603,26.755,19.7639,0.1547,SB*,A0V,-25.1,2.0,3.92,
HD 127972,* eta Cen,218.8767673375,-42.15782521722222,-34.73,-32.72,10.67,0.21,Be*,B2Ve,0.0,1.6,2.31,
HD 127973,* eta Cen,218.8767673375,-42.15782521722222,-34.73,-32.72,10.67,0.21,Be*,B2Ve,0.0,1.6,2.31,
HD 135382,* gam TrA,229.7274220385625,-68.67954667374444,-65.816,-31.187,17.1809,0.3327,PM*,A1V,-3.6,2.4,2.89,
HD 137759,* iot Dra,231.23239085120375,58.966065864404726,-8.183,17.296,32.5239,0.131,V*,K2III,-10.912,0.001,3.29,NAME Edasich
HD 163588,* ksi Dra,268.38220642831584,56.87264192915222,93.698,78.914,29.0603,0.1155,PM*,K2III,-26.09,0.37,3.75,NAME Grumium
HD 123934,V* ET Vir,212.7103627392692,-16.3020307042407,3.277,-10.804,5.8655,0.2552,LP*,M2IIIa,18.58,0.56,4.91,
HD 132813,V* RR UMi,224.39587328309625,65.93244851210666,-79.457,33.561,9.8514,0.492,LP*,M4.5III,6.21,0.3,4.54,
HD 141891,* bet TrA,238.785675265,-63.43072653638888,-187.366,-401.191,80.4854,0.2187,PM*,F1V,0.4,0.6,2.85,
HD 143275,* del Sco,240.08335534565887,-22.621706426005783,-10.21,-35.41,6.64,0.89,SB*,B0.3IV,-6.0,0.5,2.32,NAME Dschubba
HD 151680,* eps Sco,252.54087838625,-34.29323159305555,-614.85,-255.98,51.19,0.22,PM*,K1III,-2.5,0.5,2.29,
HD 157049,V* V656 Her,260.07862892281,18.05707929477,7.934,-56.648,7.1039,0.1016,LP?,M2III,-45.66,0.21,5.0,
HD 164136,* nu. Her,269.62562336379244,30.189274347854443,-1.386,3.799,4.7477,0.2368,LP*,kA9hF2mF2(IV),-24.302,0.0103,4.41,
HD 120477,* ups Boo,207.36933869583623,15.797904644250831,-93.269,40.166,13.4228,0.138,PM*,K5.5III,-5.85,0.19,4.07,
HD 130109,* 109 Vir,221.5621810306004,1.8928838280086115,-115.08,-20.464,24.2814,0.2271,PM*,A0IIInn,-13.05,1.33,3.73,
HD 132052,*  16 Lib,224.29582868978,-4.346458683819999,-98.683,-153.908,36.3454,0.1796,PM*,F2V,23.2,0.21,4.49,
HD 139127,* ome Lup,234.5133623464971,-42.56733568869945,-153.157,55.969,15.2838,0.1726,PM*,K3III,-6.8,2.0,4.33,
HD 148605,* i Sco,247.5519802876917,-25.115221268905003,-4.193,-26.975,7.9402,0.1848,*,B2.5V,0.0,5.9,4.79,
HD 133216,* sig Lib,226.0175617057,-25.28196957961,-73.484,-42.632,12.5387,0.2984,Mi*,M2.5III,-3.9,0.7,3.21,NAME Brachium
HD 152236,* zet01 Sco,253.49886304787,-42.36202981513001,-0.094,-3.368,0.5855,0.1176,s*b,B1.5Ia+,-26.0,0.8,4.79,
HD 155125,* eta Oph,257.5945287106208,-15.724906641710527,40.13,99.17,36.91,0.8,**,A2IV-V,-2.4,0.3,2.42,NAME Sabik
HD 165777,*  72 Oph,271.83743686336254,9.563846726640833,-61.804,79.004,38.1263,0.2391,PM*,A5V,-23.9,0.74,3.73,
HD 129502,* mu. Vir,220.7650999448383,-5.658201376752223,110.002,-316.139,52.1815,0.3855,PM*,F2V,1.63,0.28,3.88,
HD 135742,* bet Lib,229.25172424914248,-9.382914410334685,-98.1,-19.65,17.62,0.16,PM*,B8Vn,-35.6,1.8,2.62,NAME Zubeneschamali
HD 141003,* bet Ser,236.54689658602248,15.421819296846389,65.958,-47.791,21.5924,0.307,PM*,A2IV,0.6,0.3,3.67,NAME Chow
HD 145389,* phi Her,242.19240090854004,44.93490593204,-25.359,36.884,13.5751,0.4979,a2*,B9VspHgMn,-15.46,0.37,4.27,
HD 154090,* k Sco,256.20563190364,-34.12292824455,1.272,-2.049,0.9235,0.1053,s*b,B2Iab,7.0,7.4,4.87,
HD 163917,* nu. Oph,269.7566342235884,-9.773633604669444,-7.707,-116.38,22.9031,0.1922,PM*,G9IIIa,13.19,0.04,3.34,
HD 138749,* tet CrB,233.2324255961869,31.359132267070574,-20.15,-9.39,8.69,0.46,Be*,B6Vnne,-25.7,0.3,4.13,
HD 142198,* tet Lib,238.4564080092892,-16.729297046860832,99.453,134.442,19.4787,0.1674,PM*,G9IIIb,4.23,0.12,4.16,
HD 149438,* tau Sco,248.97063688749995,-28.2160170875,-9.89,-22.83,6.88,0.53,*,B0V,-650.47,0.1,2.81,NAME Paikauhale
HD 161592,V* X Sgr,266.89009978762,-27.83078771636,-4.948,-10.553,2.8057,0.14,cC*,F7II,-10.1,,4.54,
HD 161892,* G Sco,267.4645037403808,-37.04327637830389,41.717,11.975,24.734,0.1575,*,K2III,24.7,0.6,3.21,
HD 143699,HD 143699,240.85078968838292,-38.60253931720889,-18.388,-28.217,7.4476,0.1203,*,B5/7III/IV,-1.9,2.8,4.89,
HD 148856,* bet Her,247.5550013403688,21.489610745563056,-98.822,-14.869,22.0023,0.9867,SB*,G7IIIaFe-0.5,-25.91,0.54,2.77,NAME Kornephoros
HD 158094,* del Ara,262.77463997460376,-60.68384495524666,-56.279,-98.714,14.4688,0.5017,PM*,B8Vn,10.0,3.0,3.62,
HD 165024,* tet Ara,271.65778414428,-50.09147988308306,-8.709,-9.672,2.947,0.296,s*b,B0.5Iab,3.4,3.0,3.66,
HD 164975,* gam01 Sgr,271.25511014821,-29.580089506210005,4.372,-4.588,2.365,0.1765,cC*,G0Ib/II,-28.04,0.07,4.69,
HD 143018,* pi. Sco,239.71297182416663,-26.114107945,-11.42,-26.83,5.57,0.64,SB*,B1V+B2:V:,-7.4,1.3,2.91,
HD 148898,* ome Oph,248.0341682564992,-21.466403368627223,18.859,39.886,19.4507,0.1804,a2*,ApSrEuCr,2.5,0.7,4.45,
HD 161868,* gam Oph,266.9731691245113,2.7072791218991665,-23.936,-74.462,33.6174,0.2673,PM*,A1VnkA0mA0,-12.31,0.49,3.75,
HD 187811,*  12 Vul,297.76711795234,22.610048054990003,23.404,-15.797,5.171,0.107,Be*,B2.5Ve,-24.9,1.6,4.96,
HD 189319,* gam Sge,299.68928429315497,19.492146130476662,65.005,22.721,11.3375,0.1652,PM*,M0-III,-33.591,0.001,3.47,
HD 168775,* kap Lyr,274.9654546035813,36.06454748289472,-16.658,40.978,12.7646,0.0814,*,K2-IIIabCN0.5,-24.37,0.13,4.34,
HD 177756,* lam Aql,286.56224439258,-4.88256274593,-19.12,-89.427,25.6409,0.4211,PM*,B8.5V,-8.8,0.9,3.43,
HD 184606,*   9 Vul,293.6454043779,19.77340063392,12.1,5.142,5.8317,0.1242,*,B8IIIn,5.0,4.2,5.0,
HD 165634,HD 165634,272.02074505330586,-28.45709265001583,24.35,-31.617,9.4718,0.1821,*,G7:IIIbCN-1CH-3.5HK+1,-4.87,0.1,4.56,
HD 175775,* ksi02 Sgr,284.4325007886946,-21.1066575942875,33.52,-13.552,8.4092,0.1972,*,G8/K0II/III,-20.1,0.7,3.51,
HD 146791,* eps Oph,244.58037593556585,-4.692513152746668,83.916,40.763,30.5136,0.1878,PM*,G9.5IIIbFe-0.5,-9.342,0.0009,3.23,NAME Yed Posterior
HD 147084,* omi Sco,245.15905738420497,-24.16930429935139,-2.351,-22.529,5.692,0.2407,Y*?,A5II,-8.2,0.9,4.57,
HD 148112,* ome Her,246.35397780919,14.033267242409998,38.682,-59.551,13.1034,0.166,a2*,A2VpCrSr,-5.9,0.74,4.58,NAME Cujam
HD 150997,* eta Her,250.7240206060716,38.92225491964639,35.482,-85.395,29.2595,0.1434,PM*,G7IIIFe-1,8.325,0.001,3.5,
HD 154143,*  32 Oph,255.78279625864,14.091948331689998,25.226,-62.651,8.0197,0.1498,PM*,M3-III,43.15,0.15,4.98,
HD 164353,*  67 Oph,270.16131578875,2.93156483414,0.935,-8.772,1.3731,0.2933,s*b,B4Ib-II,-27.8,0.1,3.93,
HD 148184,* chi Oph,246.75598154079785,-18.456249989236664,-5.378,-22.308,6.5402,0.1961,Be*,B2Vne,-19.0,2.1,4.43,
HD 157950,*  47 Oph,261.6578398576724,-5.086598463661944,-93.066,-43.198,30.9863,0.1581,SB*,F3V,0.4,2.0,4.54,
HD 163770,* tet Her,269.06325406138296,37.250536666711376,2.956,6.692,4.1002,0.1184,*,K1IIaCN2,-28.32,0.16,3.88,
HD 169916,* lam Sgr,276.99266966041665,-25.421698496944444,-46.152,-185.067,42.9198,0.2128,PM*,K1IIIb,-43.2,0.8,2.81,NAME Kaus Borealis
HD 177241,* omi Sgr,286.17075850011827,-21.741495958675557,77.445,-58.46,23.8121,0.1518,PM*,G9IIIb,26.1,0.6,3.77,
HD 181615,* ups Sgr,290.4317608155338,-15.955017423970556,0.778,-5.855,2.0869,0.1716,Be*,B2Vp_sh,8.9,0.9,4.61,
HD 181616,* ups Sgr,290.4317608155338,-15.955017423970556,0.778,-5.855,2.0869,0.1716,Be*,B2Vp_sh,8.9,0.9,4.61,
HD 156729,* e Her,259.41772165855,37.291506287580006,-38.796,58.493,18.6546,0.0849,PM*,A2V,-9.9,1.78,4.65,
HD 157056,* tet Oph,260.502413945,-24.99954638166667,-7.37,-23.94,7.48,0.17,bC*,OB,-2.1,3.6,3.26,
HD 169414,* 109 Her,275.924540442535,21.769752669179447,195.971,-243.234,26.9636,0.1049,**,K2IIIab,-58.16,0.07,3.84,
HD 193432,* nu. Cap,305.1658991456237,-12.759080634501943,14.13,-15.123,12.1737,0.1597,*,B9IV,-1.74,0.23,4.76,NAME Alshat
HD 201381,* nu. Aqr,317.3985346827308,-11.371690400280835,93.613,-15.494,20.0842,0.1137,PM*,K0III,-11.41,0.12,4.52,
HD 156164,* del Her,258.7579607430354,24.839206966655976,-21.18,-156.48,43.41,0.15,SB*,A1IVn,-40.0,2.0,3.13,NAME Sarin
HD 156164A,* del Her,258.7579607430354,24.839206966655976,-21.18,-156.48,43.41,0.15,SB*,A1IVn,-40.0,2.0,3.13,NAME Sarin
HD 157244,* bet Ara,261.3249491888263,-55.529881687777774,-8.039,-25.927,4.5601,0.2077,s*r,K0/1Ib,0.08,0.1,2.85,
HD 168720,* 106 Her,275.07464556921,21.961296409390005,17.962,-59.923,8.3436,0.0973,PM*,M1III,-35.2,0.21,4.96,
HD 202109,* zet Cyg,318.23410828951364,30.226898680620003,-3.792,-45.429,21.813,0.1375,SB*,G8+III-IIIaBa0.5,16.72,0.09,3.21,
HD 157999,* sig Oph,261.62866972303,4.14035937929,1.459,6.76,3.7578,0.1559,*,K2II,-27.259,0.0002,4.31,
HD 158643,* c Oph,262.8539744625691,-23.96264300074556,0.86,-25.627,7.9538,0.1047,Be*,A0V,-11.4,2.5,4.81,
HD 169978,* nu. Pav,277.8434397015254,-62.27830270772501,-1.104,-45.296,7.3688,0.1229,SB*,B7III,16.95,0.07,4.64,
HD 177724,* zet Aql,286.35253339791666,13.86347728111111,-6.575,-95.909,38.2329,0.3492,PM*,A0IV-Vnn,-25.0,4.0,2.99,
HD 185758,* alf Sge,295.02413054827,18.01389072819,15.076,-20.287,7.6353,0.1109,*,G1II,1.667,0.0024,4.38,NAME Sham
HD 187796,* chi Cyg,297.6413389293104,32.91404875869277,-24.085,-41.239,6.2686,0.2796,S*,S6-9/1-2e,1.6,0.6,4.24,
HD 189103,* tet01 Sgr,299.93407914614124,-35.27630831684028,5.982,-25.028,4.8622,0.3488,SB*,B3IV,0.9,0.9,4.37,
HD 159217,* sig Ara,263.9149639867754,-46.50568440305083,-25.046,-39.43,8.5285,0.1394,*,A0V,4.3,2.0,4.59,
HD 195810,* eps Del,308.30322026626874,11.303266387445278,10.915,-19.606,8.9149,0.1993,*,B6IV,-19.4,0.7,4.03,
HD 164349,*  93 Her,270.01423548896,16.750917942879997,-7.269,-10.923,4.3043,0.1034,*,K0.5IIb,-24.47,0.2,4.67,
HD 172910A,HD 172910,281.0806687011733,-35.641988399472496,1.785,-28.002,6.8441,0.1396,Y*O,B2V,3.9,2.0,4.87,
HD 172910,HD 172910,281.0806687011733,-35.641988399472496,1.785,-28.002,6.8441,0.1396,Y*O,B2V,3.9,2.0,4.87,
HD 180711,* del Dra,288.1387557204383,67.66153865705445,94.599,92.374,33.3499,0.1567,PM*,G9III,24.818,0.0008,3.07,NAME Altais
HD 182640,* del Aql,291.3745891389376,3.114779474957126,254.54,82.51,64.41,1.0,**,F1IV-V(n),-36.59,7.82,3.36,
HD 185958,* bet Sge,295.26224564633,17.476042411220003,8.18,-33.113,7.3764,0.109,*,G8IIIaCN0.5,-21.76,0.17,4.38,
HD 186882,* del Cyg,296.243653844308,45.13081463141527,41.87,47.298,21.1474,0.5223,PM*,B9.5IV,-23.6,3.0,2.87,
HD 192876,* alf01 Cap,304.41195470044,-12.50821218603,21.709,1.643,4.0157,0.1072,**,G3Ib,-25.79,0.15,4.27,NAME Prima Giedi
HD 165135,* gam02 Sgr,271.45203374499994,-30.42408984944445,-48.839,-204.86,32.2697,0.7754,PM*,K0+III,22.0,2.9,2.99,NAME Alnasl
HD 196171,* alf Ind,309.3918007182825,-47.29150144924972,50.922,66.026,32.8989,0.2225,PM*,K0III-IV,-1.3,0.6,3.11,
HD 173780,HD 173780,281.51866455831,26.662128907930004,17.445,23.833,13.386,0.078,*,K2III,-16.92,0.17,4.84,
HD 180809,* tet Lyr,289.0920557052191,38.1337420450175,-2.864,4.114,4.2005,0.1053,*,K0II,-31.05,0.14,4.38,
HD 193237,* P Cyg,304.4466748889121,38.03293031463083,-3.723,-6.798,0.6251,0.0729,s*b,B1-2Ia-0ep,-8.9,0.8,4.82,
HD 198478,*  55 Cyg,312.2345483006,46.11413434584,-2.233,-2.516,0.5435,0.0782,s*b,B2.5Ia,-33.1,0.0,4.86,
HD 205435,* rho Cyg,323.4952210208758,45.59183890429417,-24.341,-93.511,25.9359,0.1035,PM*,G8IIIFe-0.5,6.88,0.21,4.02,
HD 210066,* ups PsA,332.10804802652206,-34.04384057504694,4.69,-49.585,7.1737,0.1202,*,K4III,20.36,0.18,4.99,
HD 173667,* 110 Her,281.41552366368626,20.54630919062889,-9.086,-335.655,51.6743,0.1214,PM*,F5.5IV-V,22.772,0.0009,4.19,
HD 176411,* eps Aql,284.90565157805,15.06828104146,-51.062,-69.439,18.1821,0.3319,SB*,K1-IIICN0.5,-45.9,0.3,4.02,
HD 176678,* i Aql,285.420120295185,-5.739089504799445,-22.592,-43.08,21.5669,0.2199,*,K1III,-43.92,0.18,4.02,
HD 178524,* pi. Sgr,287.440970525,-21.023613981944443,-1.36,-36.45,6.4,0.43,**,F2II-III,-9.8,0.74,2.88,NAME Albaldah
HD 180554,*   1 Vul,289.05432998546,21.39042903203,-0.383,-5.809,4.2065,0.1557,SB*,B4IV,-25.1,7.5,4.77,
HD 181984,* tau Dra,288.88743875065,73.35552175418,-129.43,93.738,21.6734,0.3044,PM*,K2+IIIbCN1,-26.75,0.3,4.45,
HD 167006,* 104 Her,272.97565259927,31.40534897706,-15.295,24.487,6.2518,0.1178,*,M3III,-1.19,0.29,4.97,
HD 171443,* alf Sct,278.8017798215825,-8.24407051095861,-18.006,-313.989,17.6952,0.1911,PM*,K3III,36.5,0.18,3.83,
HD 175190,* nu.02 Sgr,283.77973942564,-22.67128378758,104.663,-28.501,11.4104,0.752,PM*,K3-II-III:CN1Ba1,-114.2,0.49,4.98,
HD 181577,* rho01 Sgr,290.4181660991359,-17.847198585185275,-26.658,21.579,25.0011,0.2449,dS*,A9IV,1.2,2.0,3.93,
HD 196574,* l Aql,309.5845187022,-1.10511725043,18.766,-19.647,11.43,0.2889,SB*,G7.5IIIa,-1.77041,0.00725,4.33,
HD 198001,* eps Aqr,311.9189565534167,-9.495776926900833,33.923,-34.936,13.3619,0.3737,*,B9.5V,-19.82,0.58,3.77,NAME Albali
HD 203006,* tet01 Mic,320.19008098640995,-40.80961670725999,80.022,24.88,20.1687,0.4968,a2*,ApCrEuSr,2.3,2.0,4.82,
HD 206859,*   9 Peg,326.12789917532706,17.35001747222167,8.622,-10.564,3.5627,0.1658,*,G5Ib,-22.733,0.0009,4.35,
HD 211388,*   1 Lac,333.9924037482759,37.74873522918861,8.851,-0.089,4.8108,0.1322,*,K3-II-III,-8.58,0.08,4.15,
