catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HIP 88128,*  93 Her,270.01423548896,16.750917942879997,-7.269,-10.923,4.3043,0.1034,*,K0.5IIb,-24.47,0.2,4.67,
HIP 91918,HD 172910,281.0806687011733,-35.641988399472496,1.785,-28.002,6.8441,0.1396,Y*O,B2V,3.9,2.0,4.87,
HIP 94376,* del Dra,288.1387557204383,67.66153865705445,94.599,92.374,33.3499,0.1567,PM*,G9III,24.818,0.0008,3.07,NAME Altais
HIP 95501,* del Aql,291.3745891389376,3.114779474957126,254.54,82.51,64.41,1.0,**,F1IV-V(n),-36.59,7.82,3.36,
HIP 96837,* bet Sge,295.26224564633,17.476042411220003,8.18,-33.113,7.3764,0.109,*,G8IIIaCN0.5,-21.76,0.17,4.38,
HIP 97165,* del Cyg,296.243653844308,45.13081463141527,41.87,47.298,21.1474,0.5223,PM*,B9.5IV,-23.6,3.0,2.87,
HIP 100027,* alf01 Cap,304.41195470044,-12.50821218603,21.709,1.643,4.0157,0.1072,**,G3Ib,-25.79,0.15,4.27,NAME Prima Giedi
HIP 88635,* gam02 Sgr,271.45203374499994,-30.42408984944445,-48.839,-204.86,32.2697,0.7754,PM*,K0+III,22.0,2.9,2.99,NAME Alnasl
HIP 101772,* alf Ind,309.3918007182825,-47.29150144924972,50.922,66.026,32.8989,0.2225,PM*,K0III-IV,-1.3,0.6,3.11,
HIP 92088,HD 173780,281.51866455831,26.662128907930004,17.445,23.833,13.386,0.078,*,K2III,-16.92,0.17,4.84,
HIP 94713,* tet Lyr,289.0920557052191,38.1337420450175,-2.864,4.114,4.2005,0.1053,*,K0II,-31.05,0.14,4.38,
HIP 100044,* P Cyg,304.4466748889121,38.03293031463083,-3.723,-6.798,0.6251,0.0729,s*b,B1-2Ia-0ep,-8.9,0.8,4.82,
HIP 102724,*  55 Cyg,312.2345483006,46.11413434584,-2.233,-2.516,0.5435,0.0782,s*b,B2.5Ia,-33.1,0.0,4.86,
HIP 106481,* rho Cyg,323.4952210208758,45.59183890429417,-24.341,-93.511,25.9359,0.1035,PM*,G8IIIFe-0.5,6.88,0.21,4.02,
HIP 109289,* ups PsA,332.10804802652206,-34.04384057504694,4.69,-49.585,7.1737,0.1202,*,K4III,20.36,0.18,4.99,
HIP 92043,* 110 Her,281.41552366368626,20.54630919062889,-9.086,-335.655,51.6743,0.1214,PM*,F5.5IV-V,22.772,0.0009,4.19,
HIP 93244,* eps Aql,284.90565157805,15.06828104146,-51.062,-69.439,18.1821,0.3319,SB*,K1-IIICN0.5,-45.9,0.3,4.02,
HIP 93429,* i Aql,285.420120295185,-5.739089504799445,-22.592,-43.08,21.5669,0.2199,*,K1III,-43.92,0.18,4.02,
HIP 94141,* pi. Sgr,287.440970525,-21.023613981944443,-1.36,-36.45,6.4,0.43,**,F2II-III,-9.8,0.74,2.88,NAME Albaldah
HIP 94703,*   1 Vul,289.05432998546,21.39042903203,-0.383,-5.809,4.2065,0.1557,SB*,B4IV,-25.1,7.5,4.77,
HIP 94648,* tau Dra,288.88743875065,73.35552175418,-129.43,93.738,21.6734,0.3044,PM*,K2+IIIbCN1,-26.75,0.3,4.45,
HIP 89172,* 104 Her,272.97565259927,31.40534897706,-15.295,24.487,6.2518,0.1178,*,M3III,-1.19,0.29,4.97,
HIP 91117,* alf Sct,278.8017798215825,-8.24407051095861,-18.006,-313.989,17.6952,0.1911,PM*,K3III,36.5,0.18,3.83,
HIP 92845,* nu.02 Sgr,283.77973942564,-22.67128378758,104.663,-28.501,11.4104,0.752,PM*,K3-II-III:CN1Ba1,-114.2,0.49,4.98,
HIP 95168,* rho01 Sgr,290.4181660991359,-17.847198585185275,-26.658,21.579,25.0011,0.2449,dS*,A9IV,1.2,2.0,3.93,
HIP 101847,* l Aql,309.5845187022,-1.10511725043,18.766,-19.647,11.43,0.2889,SB*,G7.5IIIa,-1.77041,0.00725,4.33,
HIP 102618,* eps Aqr,311.9189565534167,-9.495776926900833,33.923,-34.936,13.3619,0.3737,*,B9.5V,-19.82,0.58,3.77,NAME Albali
HIP 105382,* tet01 Mic,320.19008098640995,-40.80961670725999,80.022,24.88,20.1687,0.4968,a2*,ApCrEuSr,2.3,2.0,4.82,
HIP 107348,*   9 Peg,326.12789917532706,17.35001747222167,8.622,-10.564,3.5627,0.1658,*,G5Ib,-22.733,0.0009,4.35,
HIP 109937,*   1 Lac,333.9924037482759,37.74873522918861,8.851,-0.089,4.8108,0.1322,*,K3-II-III,-8.58,0.08,4.15,
HIP 92420,* bet Lyr,282.51997976764824,33.36266676977778,2.045,-3.685,3.5982,0.1836,SB*,B8.5Ib-II,2.2,0.7,3.42,NAME Sheliak
HIP 106278,* bet Aqr,322.8897169834788,-5.571174828063612,19.214,-8.163,5.9728,0.2147,*,G0Ib,6.451,0.0014,2.89,NAME Sadalsuud
HIP 106786,* ksi Aqr,324.4379573858483,-7.854201596771944,114.89,-24.434,18.2324,0.1374,SB*,K0III,-18.0,5.0,4.69,NAME Bunda
HIP 111123,* sig Aqr,337.66175584903,-10.6779180573,-4.095,-38.019,15.8247,0.4146,*,A0IVs,11.7,0.6,4.81,
HIP 112748,* mu. Peg,342.5008044783696,24.601581283481668,145.24,-42.396,28.934,0.1887,PM*,G8+III,13.791,0.0005,3.48,NAME Sadalbari
HIP 115623,* ups Peg,351.34492863566044,23.40410081022638,191.856,36.183,18.7061,0.1356,PM*,F8III,-8.59,0.92,4.4,
HIP 93864,* tau Sgr,286.73501297132,-27.67041563722,-53.001,-253.304,28.3195,0.3134,PM*,K1.5IIIb,40.59,,3.31,
HIP 104521,* gam Equ,317.58541696715,10.13158110216,45.456,-152.116,28.2433,0.148,a2*,A9VpSrCrEu,-16.489,0.0004,4.68,
HIP 111022,*   5 Lac,337.3826173137183,47.706905899615,-2.554,-5.372,1.4838,0.1383,s*r,K9Ia+B2V,-12.93,0.11,4.37,
HIP 113186,* rho Peg,343.80695367221,8.81618146013,78.625,12.398,11.1664,0.1344,PM*,A1V,-10.37,0.43,4.9,
HIP 114971,* gam Psc,349.291404638535,3.282290469004722,759.268,17.568,24.1958,0.2967,PM*,G9III:Fe-2,-14.48,0.03,3.7,
HIP 116231,* bet Scl,353.2427529291475,-37.81828488197584,90.311,24.091,17.8057,0.2096,PM*,B9.5IIIpHgMnSi,2.15,0.23,4.37,
HIP 96441,* tet Cyg,294.11055446568747,50.22110138999945,-5.854,263.66,54.2702,0.086,PM*,F3+V,-27.581,0.0008,4.48,
HIP 102589,* lam Cyg,311.852240262079,36.49071491221397,14.71,-8.96,4.24,0.43,**,B5V,-23.2,1.1,4.54,
HIP 107259,* mu. Cep,325.8769148160595,58.78004609373167,3.439,-4.108,0.119,0.2637,s*r,M2-Ia,23.0,0.58,4.08,NAME Herschel's Garnet Star
HIP 107259,* mu. Cep,325.8769148160595,58.78004609373167,3.439,-4.108,0.119,0.2637,s*r,M2-Ia,23.0,0.58,4.08,NAME Erakis
HIP 109068,* nu. Peg,331.41979568426,5.05853016411,102.069,101.416,12.4379,0.1643,PM*,K4III,-18.9,0.09,4.84,
HIP 114570,*   7 And,348.13751463414246,49.40620720203916,89.939,95.704,40.294,0.113,PM*,F1V,11.03,0.17,4.52,
HIP 89962,* eta Ser,275.3275020516146,-2.8988279698980564,-548.903,-700.854,52.4413,0.2036,PM*,K0III-IV,9.38,0.0004,3.25,
HIP 91971,* zet01 Lyr,281.19315450619,37.60512165338167,25.347,19.824,20.6632,0.1296,SB*,kA5hF0VmF3,-24.9,0.74,4.36,
HIP 107380,* iot PsA,326.2367069546779,-33.02578182224082,31.169,-94.291,15.3346,0.1417,SB*,A0IV,3.0,1.3,4.34,
HIP 107556,* del Cap,326.76018433125,-16.12728708527778,261.7,-296.7,84.27,0.19,SB*,kA5hF0mF2III,-3.4,0.8,2.83,NAME Deneb Algedi
HIP 110997,* del01 Gru,337.31739147484666,-43.49556159542195,24.146,-3.176,9.9981,0.1421,*,G6/8III,4.9,0.8,3.97,
HIP 111944,*  11 Lac,340.12857697935914,44.27630746036666,93.728,10.946,9.317,0.1051,PM*,K2.5III,-10.4331,0.0247,4.46,
HIP 113889,* bet Psc,345.96922173068,3.8200456395047215,12.219,-9.678,8.0542,0.131,Be*,B6Ve,0.0,0.6,4.52,
HIP 92818,* 113 Her,283.68702078975,22.645075413740003,6.571,1.305,7.5501,0.2067,SB*,G8III+:+A0.5,-21.94,1.84,4.6,
HIP 101769,* bet Del,309.3872554152033,14.5950887473128,118.09,-48.06,32.33,0.47,**,F5IV,-32.57,3.81,3.63,NAME Rotanev
HIP 95241,* bet01 Sgr,290.65958004976,-44.45895838469,2.89,-18.125,8.3782,0.6299,Pu*,B9V,-10.7,2.0,4.01,NAME Arkab Prior
HIP 96229,* mu. Aql,293.5223041337724,7.378940091535001,213.28,-156.953,29.4091,0.1441,PM*,K3-IIIbFe0.5,-24.472,0.0018,4.45,
HIP 102388,*  30 Vul,311.21880312981,25.27062987318,-38.328,-185.535,8.6255,0.2565,SB*,K1III,30.0,0.3,4.91,
HIP 104019,* eta Cap,316.1012368913642,-19.855091882216943,-28.702,-25.294,16.6009,0.4965,**,A5V,23.8,2.0,4.84,
HIP 106032,* bet Cep,322.1649868804167,70.56071518916666,12.54,8.39,4.76,0.3,bC*,B0.5IIIs,-8.2,2.0,3.23,NAME Alfirk
HIP 109268,* alf Gru,332.05826969609114,-46.96097438191952,126.69,-147.47,32.29,0.21,PM*,B6V,10.9,1.7,1.71,NAME Alnair
HIP 109410,* pi. Peg,332.49684591383624,33.178222333123884,-12.123,-20.395,11.199,0.1784,RG*,F5II-III_sh,10.55,0.27,4.29,
HIP 112716,* tau Aqr,342.3979207511145,-13.592628543936945,-13.386,-38.609,10.0171,0.1734,*,M0III,1.1,0.8,3.98,
HIP 97278,* gam Aql,296.5649123092774,10.6132587226325,16.233,-1.354,5.5899,0.3884,*,K3II,-2.693,0.0005,2.72,NAME Tarazed
HIP 97649,* alf Aql,297.69582729638694,8.868321196436963,536.23,385.29,194.95,0.57,dS*,A7Vn,-26.6,0.4,0.76,NAME Altair
HIP 98032,* iot Sgr,298.81539480844083,-41.868304455765,13.007,61.062,16.2072,0.2201,PM*,K0II/III,35.8,0.7,4.13,
HIP 100587,*  39 Cyg,305.96505748844504,32.19013378977056,52.762,0.309,12.2359,0.1273,SB*,K2.5IIIFe-0.5,-17.18,0.18,4.44,
HIP 103632,* f01 Cyg,314.95647551979,47.52093437401,7.857,4.065,1.4681,0.368,Be*,B1.5Vnne,1.4,4.2,4.75,
HIP 106801,*   9 Cep,324.48010058101,62.08194177133,-2.007,-4.293,1.0251,0.1044,s*b,B2Ib,-14.14,1.02,4.73,
HIP 114155,*  56 Peg,346.7780911960067,25.468270516988333,-2.747,-31.682,5.1778,0.1118,SB*,K0.5II:Ba1CN-2CH-0.5,-27.55,0.26,4.74,
HIP 116584,* lam And,354.3910115836792,46.45815131141917,159.606,-421.822,38.5736,0.1179,RS*,G8IVk,6.84,0.18,3.82,
HIP 154,*  30 Psc,0.49008113222,-6.01407055668,46.941,-40.471,7.8758,0.4105,LP?,M3III,-11.7,0.5,4.41,
HIP 102978,* ome Cap,312.95537723912,-26.91913484546,-9.016,-2.048,5.8975,0.3064,*,M0IIIBa0.5,9.1,1.4,4.12,
HIP 104234,*  24 Cap,316.7819506660321,-25.00585263557027,-26.62,-44.202,7.0629,0.247,PM*,M1-III,32.1,0.8,4.5,
HIP 105515,* iot Cap,320.5616499287887,-16.834543892793892,29.403,4.909,16.2048,0.1688,BY*,G7IIIFe-1.5,12.271,0.0003,4.27,
HIP 105881,* zet Cap,321.66679439709753,-22.41132034516556,-3.867,23.703,7.3711,0.2702,SB*,G4Ib:Ba2,2.1,0.1,3.74,
HIP 106985,* gam Cap,325.0226892543413,-16.66237119824361,200.193,-9.578,19.1037,0.6765,a2*,kF0hF1VmF2,-31.2,0.5,3.67,NAME Nashira
HIP 98702,* rho Dra,300.7044618618392,67.87356411482388,15.824,47.749,7.5052,0.0993,PM*,K2+IIICN1Ca1,-9.69,0.14,4.5,
HIP 100064,* alf02 Cap,304.5135649821425,-12.544852120195277,61.212,2.412,29.914,0.1651,PM*,G9III,0.7,0.4,3.58,NAME Algedi
HIP 100345,* bet01 Cap,305.25277749238,-14.78140760208,44.133,0.36,8.3966,0.6348,SB*,G9II:+B8p:Si:,-19.0,0.6,3.08,NAME Dabih
HIP 100345,* bet01 Cap,305.25277749238,-14.78140760208,44.133,0.36,8.3966,0.6348,SB*,G9II:+B8p:Si:,-19.0,0.6,3.08,NAME Dabih Major
HIP 103227,* bet Ind,313.7024920504803,-58.45414476248056,20.213,-24.649,5.6426,0.138,*,K1II,-4.9,0.7,3.65,
HIP 107315,* eps Peg,326.04648391416663,9.875008653333332,26.92,0.44,4.73,0.17,LP*,K2Ib-II,3.39,0.06,2.39,NAME Enif
HIP 99848,* omi02 Cyg,303.8680175512,47.71422609236,0.18,-2.319,3.2558,0.189,SB*,K7Ib-II+B1V,-14.4,0.9,3.98,
HIP 103089,*  57 Cyg,313.31149497037376,44.38726329637638,9.719,2.191,5.8088,0.1074,SB*,B5V,-19.5,2.0,4.77,
HIP 109139,* iot Aqr,331.60928058509376,-13.8696805611325,42.21,-56.566,15.494,0.2103,SB*,B8V,-11.95,1.36,4.27,
HIP 112122,* bet Gru,340.66687612556166,-46.884576444824646,135.16,-4.38,18.43,0.42,LP?,M4.5III,-0.3,0.3,2.11,
HIP 112724,* iot Cep,342.4200728828125,66.20040505350917,-65.947,-124.967,27.2869,0.1309,PM*,K0-III,-12.763,0.0008,3.54,
HIP 113288,V* V424 Lac,344.10832662542,49.73354408009,-0.649,-2.768,1.4018,0.1129,s*r,K5Ib,-10.37,0.15,4.94,
HIP 113881,* bet Peg,345.9435727452067,28.082787124606668,187.65,136.93,16.64,0.15,LP*,M2.5II-III,7.99,0.23,2.42,NAME Scheat
HIP 99240,* del Pav,302.1817036316884,-66.18206743589695,1211.761,-1130.237,163.9544,0.1222,PM*,G8IV,-21.543,0.0001,3.56,
HIP 99473,* tet Aql,302.82619454879625,-0.8214635937475,35.582,4.596,14.2687,0.4623,SB*,B9.5III,-28.02,0.52,3.22,
HIP 99874,*  23 Vul,303.942263318,27.81419889336,-39.938,12.121,9.9642,0.1698,**,K3-IIIFe-1,-2.18,0.13,4.52,
HIP 101093,* tet Cep,307.39543861014,62.99411033485,34.798,-13.904,23.481,0.6894,SB*,A7III,-6.8,5.0,4.22,
HIP 106551,*  72 Cyg,323.69411193909,38.53406678887999,112.808,99.499,14.0094,0.0976,PM*,K0.5IIIFe0.5,-68.12,0.11,4.91,
HIP 108317,V* VV Cep,329.1630895679788,63.62555045456666,-1.066,-0.425,1.0033,0.1073,s*r,M2Ibep+B2?ep_sh,-18.7,0.9,4.9,
HIP 109074,* alf Aqr,331.4459814409479,-0.3198509554241667,18.59,-10.45,4.9451,0.4296,*,G2Ib,6.829,0.0026,2.94,NAME Sadalmelik
HIP 109427,* tet Peg,332.5499525505046,6.197921588204999,265.699,10.407,36.7678,1.131,PM*,A1Va,-9.22,0.33,3.55,NAME Biham
HIP 110882,*  35 Peg,336.96467965109747,4.695667905682223,77.903,-306.244,21.0724,0.1166,PM*,K1-III-IV,54.319,0.0003,4.8,
HIP 112440,* lam Peg,341.6328246249884,23.565656099650838,57.086,-9.845,8.5987,0.316,PM*,G8IIIaCN0.5,-4.15,0.21,3.93,
HIP 113963,* alf Peg,346.190222691426,15.205267147927536,60.4,-41.3,24.46,0.19,PM*,A0IV,-2.7,0.8,2.48,NAME Markab
HIP 104060,* ksi Cyg,316.23274973463543,43.92785334950944,10.062,0.861,2.8363,0.1269,SB*,K4.5Ib-II,-19.1,0.48,3.73,
HIP 107418,* nu. Cep,326.36218806843,61.12080560639389,-3.545,-2.025,0.9321,0.0865,sg*,A2Iae,-18.26,0.76,4.29,
HIP 111169,* alf Lac,337.8229225889383,50.28249164252277,137.243,17.54,31.4943,0.2017,PM*,A1V,-12.66,0.33,3.77,
HIP 112051,* omi Peg,340.43918403521,29.307675284260004,-4.553,-36.588,11.6546,0.1708,*,A1IV,9.09,0.0006,4.79,
HIP 102098,* alf Cyg,310.35797975307673,45.28033880652757,2.01,1.85,2.31,0.32,sg*,A2Ia,-4.9,0.3,1.25,NAME Deneb
HIP 108085,* gam Gru,328.48215125261004,-37.36487221701779,110.445,-17.161,17.808,0.5145,PM*,B8IV-Vs,2.93,2.94,3.01,NAME Aldhanab
HIP 110003,* tet Aqr,334.20848618584,-7.783288742531944,118.929,-21.928,17.0893,0.1471,PM*,G9II,-13.77,0.17,4.16,NAME Ancha
HIP 111674,*   9 Lac,339.3434079935154,51.54512102229361,-52.606,-103.664,18.6783,0.1519,PM*,A9VkA7mA6,11.22,0.2,4.63,
HIP 112158,* eta Peg,340.75053685395,30.221214713719995,19.957,-18.971,16.6308,0.7047,SB*,G8II+F0V,4.17,0.35,2.95,NAME Matar
HIP 113368,* alf PsA,344.4126927211701,-29.62223703338944,328.95,-164.67,129.81,0.47,PM*,A4V,6.5,0.5,1.16,NAME Fomalhaut
HIP 113726,* omi And,345.4802708143367,42.32601551823333,18.841,-6.589,9.3051,0.5782,Be*,B6IV/V_sh,-14.0,0.5,3.62,
HIP 115669,* b02 Aqr,351.51160776192575,-20.642017986579997,-51.118,-63.995,10.5874,0.1822,PM*,K4.5III,15.7,0.9,4.39,
HIP 102624,* k Aqr,311.9343269618446,-5.027701147756111,0.423,-40.204,6.4691,0.2142,LP*,M3III,-22.0,0.6,4.44,
HIP 103413,* nu. Cyg,314.2934113771354,41.16713095223666,11.263,-6.735,7.9568,0.574,**,A0IIIn,-27.6,4.1,3.94,
HIP 104858,* del Equ,318.6200637820833,10.006979410555555,42.39,-304.19,54.09,0.66,SB*,F7(V)+G0(V),-15.85,0.07,4.49,
HIP 109492,* zet Cep,332.71365710650707,58.20126183406695,13.359,5.275,3.2972,0.1456,s*r,K1.5Ib,-17.83,0.12,3.35,
HIP 111043,* del02 Gru,337.4393047889025,-43.74921887736944,-14.737,2.798,9.1556,0.1885,LP?,M4.5IIIa,2.7,0.8,4.11,
HIP 114855,* psi01 Aqr,348.9728918732376,-9.087734712236944,369.477,-16.981,22.0924,0.1302,PM*,K1-IIIFe-0.5,-26.008,0.0002,4.25,
HIP 115919,*  70 Peg,352.28874683255,12.76054988093,60.447,28.353,17.1942,0.4152,SB*,G8IIIa,-16.88,0.43,4.56,
HIP 105186,*  68 Cyg,319.61327592469,43.94594420774,4.632,-8.487,1.4498,0.1152,SB*,O7.5IIIn((f)),1.0,5.0,5.0,
HIP 105858,* gam Pav,321.61085409436373,-65.3661980715336,80.815,800.573,108.0102,0.1061,PM*,F9VFe-1.4CH-0.7,-30.7,0.15,4.22,
HIP 116631,* iot And,354.53416793938504,43.26807305495556,27.163,-1.246,6.4313,0.1375,Pu*,B8V,-0.5,2.0,4.29,
HIP 106039,* b Cap,322.18083626173666,-21.807179760148607,134.861,-5.498,17.4704,0.1799,PM*,G7IIIbFe-1,-20.96,0.01,4.5,
HIP 109285,* mu. PsA,332.09588059226,-32.98846990784,74.256,-25.79,27.0888,0.4232,PM*,A1.5IVn,11.6,2.0,4.5,
HIP 115022,*   8 And,349.43603027376,49.01530081413999,33.779,6.213,5.6963,0.103,*,M2.5IIIBa0.5,-8.05,0.2,4.86,
HIP 110130,* alf Tuc,334.6254684887237,-60.259629544748336,-77.0,-32.823,17.7324,0.329,SB*,K3III,42.2,0.9,2.82,
HIP 111188,* bet PsA,337.8763771806121,-32.34607529737001,58.64,-18.857,22.0836,0.2117,PM*,A1Va,5.05,0.14,4.29,
HIP 115830,* tet Psc,351.9920611016038,6.378992306441944,-125.581,-43.229,19.2434,0.1758,PM*,K0.5III,5.73,0.12,4.3,
HIP 118322,* eps Tuc,359.9790714155233,-65.57713261825444,48.328,-23.321,9.1852,0.1114,Be*,B8V,8.8,2.8,4.47,
HIP 110538,* bet Lac,335.8900971399658,52.22904671718861,-13.933,-186.664,19.3014,0.1169,**,G9IIIbCa1,-11.02,0.12,4.44,
HIP 112961,* lam Aqr,343.15364185224,-7.57959692371,14.964,32.742,8.936,0.2356,LP*,M2.5IIIFe-0.5,-10.46,0.53,3.79,
HIP 113136,* del Aqr,343.66252607413,-15.820819565200004,-34.152,-26.359,23.1451,1.1614,PM*,A3Vp,10.96,1.98,3.28,NAME Skat
HIP 115033,* psi02 Aqr,349.4758905025,-9.182518756666664,17.13,-11.7,8.12,0.38,Be*,B5V,-5.0,3.5,4.4,
HIP 118131,* psi Peg,359.43969396680626,25.14140524863833,-35.185,-32.149,6.4247,0.2417,**,M3III,-6.59,0.23,4.66,
HIP 118188,V* R Cas,359.6036178271,51.38880917483,82.847,17.485,5.7423,0.2011,Mi*,M6.5-9e,-22.94,0.72,4.8,
HIP 110609,*   4 Lac,336.12913122019995,49.47639182907,-5.274,-3.303,1.2656,0.0891,s*b,B9Iab-Ib,-22.7,0.3,4.58,
HIP 111310,* nu. Tuc,338.2502571342492,-61.98212181838499,40.647,-19.917,11.5274,0.1685,LP?,M4III,-3.4,0.8,4.81,
HIP 114341,* c02 Aqr,347.36165018724955,-21.17241520500805,53.452,30.201,12.671,0.2225,PM*,K1.5III,21.3,0.6,3.64,
HIP 115438,* b01 Aqr,350.7426076279984,-20.100582088853056,-121.078,-97.781,19.8558,0.2859,PM*,K1III,-6.1,0.6,3.98,
HIP 116389,* iot Phe,353.76900152353,-42.61513979887,47.072,8.543,12.3056,0.5802,a2*,ApSrCrEu,19.4,2.0,4.71,
HIP 114724,* phi Aqr,348.58065933508,-6.049006424670001,36.575,-195.441,14.3482,0.2594,SB*,M1.5III,2.48,0.32,4.22,
HIP 23595,* gam Cae,76.10167558273,-35.48297537488,125.972,-42.909,17.5912,0.0834,PM*,K2III-IIIb,9.96,0.19,4.574,
HIP 89931,* del Sgr,275.24851205687213,-29.828102262591383,33.212,-27.361,7.8468,0.4791,*,K2.5IIIaCN0.5,-20.4,0.1,2.668,NAME Kaus Media
HIP 17448,* omi Per,56.07972403666,32.2882464911,6.091,-9.732,3.0224,0.3827,SB*,B1III,12.2,0.5,3.91,NAME Atik
HIP 61740,* chi Vir,189.8115290086,-7.995564957179998,-77.223,-24.409,10.3526,0.1151,**,K2+IIICN0.5,-18.94,0.26,4.643,
HIP 79043,* kap Her A,242.01885684482,17.04697752909,-34.067,-6.7,8.2812,0.0922,*,G7III,-10.12,0.12,4.994,
HIP 105502,*   1 Peg,320.5216645640862,19.804510421934445,105.391,62.841,20.8482,0.1452,PM*,K1III,-77.83,1.47,4.09,
HIP 107089,* nu. Oct,325.3689251479717,-77.39000876162,68.656,-250.044,51.5172,0.6525,SB*,K1III,34.4,0.9,3.728,
HIP 87073,* iot01 Sco,266.89616445956506,-40.12699736232806,0.005,-5.396,1.4177,0.2941,s*y,F2Ia,-27.6,2.0,2.992,
HIP 64820,HD 115211,199.30422079693,-66.7834390263,-15.346,-6.77,2.5221,0.0843,*,K2Ib/II,-10.38,0.17,4.846,
HIP 94481,* eta Lyr,288.4395350838295,39.14596601124306,-1.476,-1.393,2.9107,0.1125,SB*,B6,-32.9,0.58,4.398,NAME Aladfar
HIP 45493,* e UMa,139.04719590063,54.021857329220005,48.858,60.396,27.9081,0.0873,dS*,A6V,-17.4,0.3,4.805,
HIP 5372,*   2 UMi,17.1869943146575,86.25709066820444,80.457,-10.542,10.8034,0.1217,PM*,K2III,8.28,0.12,4.225,
HIP 45941,* kap Vel,140.52840670833334,-55.01066713416667,-11.4,11.52,5.7,0.3,SB*,B2IV,21.9,0.9,2.473,NAME Markeb
HIP 63007,* lam Cru,193.66326137584585,-59.146702561968894,-33.051,-14.751,8.773,0.1018,Be*,B3Vne,12.0,4.2,4.602,
HIP 112374,* eta Gru,341.40784143152,-53.50011986995,30.717,17.334,7.2136,0.1013,*,K2IIICNIV,27.8,2.0,4.846,
HIP 46776,* tau02 Hya,142.99552477361,-1.18467135248,-11.906,-2.198,5.5119,0.2766,*,A2V,1.7,0.3,4.548,
HIP 18216,* tau08 Eri,58.4279264844,-24.61222817154,30.202,-6.579,9.9585,0.1722,SB*,B6V,20.5,0.2,4.623,
HIP 38414,* a Pup,118.05429938018,-40.57578173214,-11.774,7.368,8.9838,0.2277,SB*,K1/2II+A,24.0,0.9,3.696,
HIP 102395,* bet Pav,311.2395566340129,-66.2032115835414,-42.784,10.173,23.8011,0.184,*,A7III,5.37,0.19,3.408,
HIP 55084,* phi Leo,169.16541573374084,-3.6516032084566663,-109.951,-36.611,17.2827,0.1938,PM*,A5V,-3.0,4.1,4.45,
HIP 23693,* zet Dor,76.37773197557,-57.47270469412,-31.903,117.94,85.5233,0.0755,PM*,F9VFe-0.5,-1.15,0.22,4.708,
HIP 102790,* zet Ind,312.37067736336,-46.2268269802,39.432,26.204,7.2497,0.12,*,K5III,-5.2,2.0,4.882,
HIP 112405,* bet Oct,341.51462908375,-81.38161444027777,-54.49,1.16,21.85,0.43,PM*,A9IV/V,19.0,0.6,4.128,
HIP 39424,* chi Gem,120.87958206382004,27.794350812640005,-32.315,-46.221,12.7475,0.324,SB*,K1-IIIb,-9.27018,0.006206,4.937,
HIP 72104,* c02 Cen,221.24667349662,-35.19182869601,9.311,-3.426,14.2784,0.1299,*,A0IVnn,-5.0,2.0,4.924,
HIP 75264,* eps Lup,230.6702844025,-44.68961517694444,-22.86,-18.87,6.37,0.7,bC*,B3IV+B3:V,7.9,4.0,3.366,
HIP 76945,* psi02 Lup,235.67091559182495,-34.71040752037056,-20.796,-32.1,7.7491,0.1888,SB*,B5V,3.9,2.0,4.721,
HIP 56480,* A Cen,173.69023485487747,-54.26409310423222,-55.538,16.162,8.1091,0.1342,Be*,B9V,5.7,2.2,4.607,
HIP 89918,*  74 Oph,275.21693196647,3.37716408215,-6.994,11.952,13.4418,0.2351,*,G8III,4.35,0.15,4.856,
HIP 40702,* alf Cha,124.63146861663004,-76.9197240614864,110.515,107.125,51.3172,0.0981,PM*,F5VFe-0.8,-12.6,0.12,4.047,
HIP 78493,* iot CrB,240.36068716354,29.851060946760004,-37.817,-7.016,8.7701,0.0857,SB*,A0IIIspHgMnEu,-23.3,0.1,4.971,
HIP 77055,* zet UMi,236.01466070576328,77.79449312481054,19.906,-2.072,9.0827,0.1422,V*,A3Vn,-13.1,4.1,4.274,
HIP 86565,* omi Ser,265.35363634760085,-12.875305267979446,-72.448,-55.32,20.4665,0.1535,dS*,A2Va,-32.31,0.24,4.228,
HIP 46701,* N Vel,142.80549230320247,-57.03437645056388,-32.615,5.857,14.6234,0.1858,*,K5III,-13.9,0.6,3.139,
HIP 51495,HD  91496,157.75858549275,-73.22149261562,-7.605,7.754,2.5906,0.09,*,K4/5III,13.14,0.42,4.92,
HIP 42509,* a Hya,130.00613100331,-12.47537472912,-81.269,2.03,7.7464,0.0914,PM*,K3III,-7.68,0.23,4.969,
HIP 68245,* phi Cen,209.5677757390684,-42.10075691842361,-24.169,-19.294,7.1002,0.2743,Pu*,B2IV,5.3,1.5,3.802,
HIP 88765,*  71 Oph,271.82649749233,8.73386723942,9.318,29.522,12.6023,0.1106,*,G8III,-3.0,0.09,4.64,
HIP 29034,* tet Col,91.88180343427,-37.2529192305,0.391,0.121,4.1731,0.0694,*,B7III,45.3,1.78,4.994,
HIP 42662,*   9 Hya,130.43056736143,-15.943385354709998,3.416,-96.804,15.7077,0.0944,PM*,K0IIIb,-1.98,0.12,4.866,
HIP 37609,*  24 Lyn,115.75173258573336,58.71035918406,-37.323,-52.367,12.6967,0.121,PM*,A3IVn,8.7,2.0,4.947,
